location,name,freq,weighting,n_factors,date,ret
usa,investment,monthly,vw_cap,2,1949-01-31,0.0209315304612314
usa,investment,monthly,vw_cap,2,1949-02-28,0.0158427983081373
usa,investment,monthly,vw_cap,2,1949-03-31,-0.00273237533305435
usa,investment,monthly,vw_cap,2,1949-04-30,0.0123642836254811
usa,investment,monthly,vw_cap,2,1949-05-31,0.0131546960462127
usa,investment,monthly,vw_cap,2,1949-06-30,-0.00975520664958191
usa,investment,monthly,vw_cap,2,1949-07-31,-0.0149108161697055
usa,investment,monthly,vw_cap,2,1949-08-31,-0.0206093917357986
usa,investment,monthly,vw_cap,2,1949-09-30,-0.0186451617856765
usa,investment,monthly,vw_cap,2,1949-10-31,-0.00414021019959548
usa,investment,monthly,vw_cap,2,1949-11-30,-0.0162097972368607
usa,investment,monthly,vw_cap,2,1949-12-31,0.0189314144179896
usa,investment,monthly,vw_cap,2,1950-01-31,0.0249975381434122
usa,investment,monthly,vw_cap,2,1950-02-28,0.00290216562287639
usa,investment,monthly,vw_cap,2,1950-03-31,-0.00259422415171381
usa,investment,monthly,vw_cap,2,1950-04-30,0.00628139038812704
usa,investment,monthly,vw_cap,2,1950-05-31,-0.0262199627013135
usa,investment,monthly,vw_cap,2,1950-06-30,-0.0216374662809087
usa,investment,monthly,vw_cap,2,1950-07-31,0.0395219304730156
usa,investment,monthly,vw_cap,2,1950-08-31,-0.0208339300227991
usa,investment,monthly,vw_cap,2,1950-09-30,-0.000669877202520448
usa,investment,monthly,vw_cap,2,1950-10-31,0.00262212607342441
usa,investment,monthly,vw_cap,2,1950-11-30,-0.00113113702739388
usa,investment,monthly,vw_cap,2,1950-12-31,0.0419559762853747
usa,investment,monthly,vw_cap,2,1951-01-31,0.0291979084908625
usa,investment,monthly,vw_cap,2,1951-02-28,-0.0113583709865799
usa,investment,monthly,vw_cap,2,1951-03-31,-0.0170558189320722
usa,investment,monthly,vw_cap,2,1951-04-30,-0.00434774481143732
usa,investment,monthly,vw_cap,2,1951-05-31,-0.00512199157460393
usa,investment,monthly,vw_cap,2,1951-06-30,-0.0345113145487537
usa,investment,monthly,vw_cap,2,1951-07-31,0.00133637132315823
usa,investment,monthly,vw_cap,2,1951-08-31,-0.00274362866315602
usa,investment,monthly,vw_cap,2,1951-09-30,-0.000734754145440469
usa,investment,monthly,vw_cap,2,1951-10-31,0.0038218500010082
usa,investment,monthly,vw_cap,17,1951-11-30,-0.0154725022087133
usa,investment,monthly,vw_cap,18,1951-12-31,-0.0172968631930959
usa,investment,monthly,vw_cap,18,1952-01-31,-0.0102853640275443
usa,investment,monthly,vw_cap,18,1952-02-29,0.00581303046726682
usa,investment,monthly,vw_cap,18,1952-03-31,-0.00171391240067984
usa,investment,monthly,vw_cap,18,1952-04-30,-3.9297836493026e-05
usa,investment,monthly,vw_cap,18,1952-05-31,-0.0112350338364313
usa,investment,monthly,vw_cap,18,1952-06-30,-0.00724695943641046
usa,investment,monthly,vw_cap,18,1952-07-31,0.00193862810806419
usa,investment,monthly,vw_cap,18,1952-08-31,0.00926699266650675
usa,investment,monthly,vw_cap,18,1952-09-30,0.00380963393219203
usa,investment,monthly,vw_cap,18,1952-10-31,0.00233298479310612
usa,investment,monthly,vw_cap,19,1952-11-30,-0.0127530718345422
usa,investment,monthly,vw_cap,19,1952-12-31,-0.00577063601046894
usa,investment,monthly,vw_cap,19,1953-01-31,0.0173984575443041
usa,investment,monthly,vw_cap,19,1953-02-28,0.00653390263866793
usa,investment,monthly,vw_cap,19,1953-03-31,-0.0042572205515523
usa,investment,monthly,vw_cap,19,1953-04-30,0.00790355611932502
usa,investment,monthly,vw_cap,19,1953-05-31,-6.01789682160434e-06
usa,investment,monthly,vw_cap,19,1953-06-30,0.0018710733309998
usa,investment,monthly,vw_cap,19,1953-07-31,0.00225889668473379
usa,investment,monthly,vw_cap,19,1953-08-31,0.0104314414689519
usa,investment,monthly,vw_cap,19,1953-09-30,-0.00564548526443319
usa,investment,monthly,vw_cap,19,1953-10-31,-0.00898942709144603
usa,investment,monthly,vw_cap,21,1953-11-30,-0.0012324419205999
usa,investment,monthly,vw_cap,21,1953-12-31,-0.00291046958862058
usa,investment,monthly,vw_cap,21,1954-01-31,-0.00344315801830693
usa,investment,monthly,vw_cap,21,1954-02-28,-0.0134837775447605
usa,investment,monthly,vw_cap,21,1954-03-31,-0.0215879381404065
usa,investment,monthly,vw_cap,21,1954-04-30,-0.0148659301306062
usa,investment,monthly,vw_cap,21,1954-05-31,0.00347934557866719
usa,investment,monthly,vw_cap,21,1954-06-30,-0.00173243401237057
usa,investment,monthly,vw_cap,21,1954-07-31,0.00227693430983563
usa,investment,monthly,vw_cap,21,1954-08-31,0.00369679910633859
usa,investment,monthly,vw_cap,21,1954-09-30,-0.00799790122132619
usa,investment,monthly,vw_cap,21,1954-10-31,-0.00233242901033395
usa,investment,monthly,vw_cap,21,1954-11-30,0.00134439806685155
usa,investment,monthly,vw_cap,21,1954-12-31,-0.00103928823483647
usa,investment,monthly,vw_cap,21,1955-01-31,-0.00412573431129091
usa,investment,monthly,vw_cap,21,1955-02-28,-0.00233200817323177
usa,investment,monthly,vw_cap,21,1955-03-31,-0.00212020427878903
usa,investment,monthly,vw_cap,21,1955-04-30,-0.00444016820992422
usa,investment,monthly,vw_cap,21,1955-05-31,-0.00710631068187462
usa,investment,monthly,vw_cap,21,1955-06-30,0.000788707959453132
usa,investment,monthly,vw_cap,21,1955-07-31,-0.000156352487382223
usa,investment,monthly,vw_cap,21,1955-08-31,0.00865910072424632
usa,investment,monthly,vw_cap,21,1955-09-30,0.00422724064982876
usa,investment,monthly,vw_cap,21,1955-10-31,-0.00162722317366611
usa,investment,monthly,vw_cap,21,1955-11-30,0.00122073740747345
usa,investment,monthly,vw_cap,21,1955-12-31,0.00122352557064311
usa,investment,monthly,vw_cap,21,1956-01-31,0.00288858119104415
usa,investment,monthly,vw_cap,21,1956-02-29,-0.00274805455292384
usa,investment,monthly,vw_cap,21,1956-03-31,-0.00297175416914514
usa,investment,monthly,vw_cap,21,1956-04-30,-0.00378106690676172
usa,investment,monthly,vw_cap,21,1956-05-31,0.00402197291507006
usa,investment,monthly,vw_cap,21,1956-06-30,-0.0173928886790795
usa,investment,monthly,vw_cap,21,1956-07-31,-0.010965249713624
usa,investment,monthly,vw_cap,21,1956-08-31,0.00263500372591328
usa,investment,monthly,vw_cap,21,1956-09-30,0.00826992553467819
usa,investment,monthly,vw_cap,21,1956-10-31,-0.0042428679325207
usa,investment,monthly,vw_cap,21,1956-11-30,0.00972073042988173
usa,investment,monthly,vw_cap,21,1956-12-31,-0.0018672707917039
usa,investment,monthly,vw_cap,21,1957-01-31,0.0129516827931375
usa,investment,monthly,vw_cap,21,1957-02-28,0.010314134362457
usa,investment,monthly,vw_cap,21,1957-03-31,-0.00353323781044408
usa,investment,monthly,vw_cap,21,1957-04-30,-0.00356737025021835
usa,investment,monthly,vw_cap,21,1957-05-31,-0.0103138530938385
usa,investment,monthly,vw_cap,21,1957-06-30,-0.00738514204898404
usa,investment,monthly,vw_cap,21,1957-07-31,0.0107705485847416
usa,investment,monthly,vw_cap,21,1957-08-31,0.0196709621834213
usa,investment,monthly,vw_cap,21,1957-09-30,0.0192206498921008
usa,investment,monthly,vw_cap,21,1957-10-31,0.00678428308272257
usa,investment,monthly,vw_cap,21,1957-11-30,-0.0130885393234208
usa,investment,monthly,vw_cap,21,1957-12-31,0.0102915934688517
usa,investment,monthly,vw_cap,21,1958-01-31,0.0112613233373764
usa,investment,monthly,vw_cap,21,1958-02-28,0.00646145708306514
usa,investment,monthly,vw_cap,21,1958-03-31,0.00617311602595074
usa,investment,monthly,vw_cap,21,1958-04-30,0.00920061775220848
usa,investment,monthly,vw_cap,21,1958-05-31,0.000381879375146348
usa,investment,monthly,vw_cap,21,1958-06-30,-0.00170393948771631
usa,investment,monthly,vw_cap,21,1958-07-31,-0.0072084927468306
usa,investment,monthly,vw_cap,21,1958-08-31,0.0021085736484271
usa,investment,monthly,vw_cap,21,1958-09-30,-0.00671335425626902
usa,investment,monthly,vw_cap,21,1958-10-31,-0.0049321770043288
usa,investment,monthly,vw_cap,21,1958-11-30,-0.0034048638120447
usa,investment,monthly,vw_cap,21,1958-12-31,0.00503411694569564
usa,investment,monthly,vw_cap,21,1959-01-31,0.0147765133743165
usa,investment,monthly,vw_cap,21,1959-02-28,0.00142503649574994
usa,investment,monthly,vw_cap,21,1959-03-31,-0.00554669957283393
usa,investment,monthly,vw_cap,21,1959-04-30,0.000429260415131588
usa,investment,monthly,vw_cap,21,1959-05-31,0.0178306744940804
usa,investment,monthly,vw_cap,21,1959-06-30,0.00140979227610052
usa,investment,monthly,vw_cap,21,1959-07-31,-0.00133387025830293
usa,investment,monthly,vw_cap,21,1959-08-31,0.00916161023600308
usa,investment,monthly,vw_cap,21,1959-09-30,0.00251080692697449
usa,investment,monthly,vw_cap,21,1959-10-31,-0.00248631616416736
usa,investment,monthly,vw_cap,21,1959-11-30,-0.00833764531664467
usa,investment,monthly,vw_cap,21,1959-12-31,0.0056114435548691
usa,investment,monthly,vw_cap,21,1960-01-31,-0.00233549188700485
usa,investment,monthly,vw_cap,21,1960-02-29,-0.00766763699924271
usa,investment,monthly,vw_cap,21,1960-03-31,-0.0101940075159764
usa,investment,monthly,vw_cap,21,1960-04-30,-0.00844651854000025
usa,investment,monthly,vw_cap,21,1960-05-31,-0.0267285889911023
usa,investment,monthly,vw_cap,21,1960-06-30,0.00439600993906165
usa,investment,monthly,vw_cap,21,1960-07-31,0.0138523805583577
usa,investment,monthly,vw_cap,21,1960-08-31,0.00904201762929724
usa,investment,monthly,vw_cap,21,1960-09-30,0.00754925731554958
usa,investment,monthly,vw_cap,21,1960-10-31,0.0171262463521233
usa,investment,monthly,vw_cap,21,1960-11-30,-0.0161090495866464
usa,investment,monthly,vw_cap,21,1960-12-31,-0.0030007347410078
usa,investment,monthly,vw_cap,21,1961-01-31,0.0143914195890672
usa,investment,monthly,vw_cap,21,1961-02-28,-0.0186975426546276
usa,investment,monthly,vw_cap,21,1961-03-31,0.000391149986268253
usa,investment,monthly,vw_cap,21,1961-04-30,0.0128770291182776
usa,investment,monthly,vw_cap,21,1961-05-31,0.0015617737488477
usa,investment,monthly,vw_cap,21,1961-06-30,0.00506850252262424
usa,investment,monthly,vw_cap,21,1961-07-31,0.00414267277347405
usa,investment,monthly,vw_cap,21,1961-08-31,-0.00876589291252269
usa,investment,monthly,vw_cap,21,1961-09-30,-0.0120366650548611
usa,investment,monthly,vw_cap,21,1961-10-31,0.00407656018398785
usa,investment,monthly,vw_cap,21,1961-11-30,-0.00525755051947244
usa,investment,monthly,vw_cap,21,1961-12-31,0.0150960110669693
usa,investment,monthly,vw_cap,21,1962-01-31,0.0321680849992997
usa,investment,monthly,vw_cap,21,1962-02-28,-0.00162537263656154
usa,investment,monthly,vw_cap,21,1962-03-31,-0.00125207509492916
usa,investment,monthly,vw_cap,21,1962-04-30,0.0118784368689119
usa,investment,monthly,vw_cap,21,1962-05-31,0.036252141658947
usa,investment,monthly,vw_cap,21,1962-06-30,0.0170615792421424
usa,investment,monthly,vw_cap,21,1962-07-31,-0.0199844253119997
usa,investment,monthly,vw_cap,21,1962-08-31,-0.00591414597671907
usa,investment,monthly,vw_cap,21,1962-09-30,0.00798528236124432
usa,investment,monthly,vw_cap,21,1962-10-31,0.0136462853523955
usa,investment,monthly,vw_cap,22,1962-11-30,-0.00477438605964371
usa,investment,monthly,vw_cap,22,1962-12-31,-0.00048080470779139
usa,investment,monthly,vw_cap,22,1963-01-31,0.0109554921785153
usa,investment,monthly,vw_cap,22,1963-02-28,0.00644940811668302
usa,investment,monthly,vw_cap,22,1963-03-31,0.00904899674716456
usa,investment,monthly,vw_cap,22,1963-04-30,0.00573834354973949
usa,investment,monthly,vw_cap,22,1963-05-31,0.00472594906996926
usa,investment,monthly,vw_cap,22,1963-06-30,-0.00672786152768711
usa,investment,monthly,vw_cap,22,1963-07-31,-0.00152185126143943
usa,investment,monthly,vw_cap,22,1963-08-31,-0.00107763481513109
usa,investment,monthly,vw_cap,22,1963-09-30,0.00508123511360978
usa,investment,monthly,vw_cap,22,1963-10-31,9.94319013998775e-05
usa,investment,monthly,vw_cap,22,1963-11-30,-0.0016534255730894
usa,investment,monthly,vw_cap,22,1963-12-31,0.00650419182977167
usa,investment,monthly,vw_cap,22,1964-01-31,0.012294155230217
usa,investment,monthly,vw_cap,22,1964-02-29,0.00218481751969701
usa,investment,monthly,vw_cap,22,1964-03-31,0.0199987920382589
usa,investment,monthly,vw_cap,22,1964-04-30,-0.00507128195777476
usa,investment,monthly,vw_cap,22,1964-05-31,-0.00471764117131637
usa,investment,monthly,vw_cap,22,1964-06-30,-0.00239013521469876
usa,investment,monthly,vw_cap,22,1964-07-31,0.00429162146857252
usa,investment,monthly,vw_cap,22,1964-08-31,0.00266626138882598
usa,investment,monthly,vw_cap,22,1964-09-30,0.000663639400084643
usa,investment,monthly,vw_cap,22,1964-10-31,0.00187807425064164
usa,investment,monthly,vw_cap,22,1964-11-30,-0.00563211137143421
usa,investment,monthly,vw_cap,22,1964-12-31,-0.00977599671014546
usa,investment,monthly,vw_cap,22,1965-01-31,-0.00868561611515889
usa,investment,monthly,vw_cap,22,1965-02-28,-0.00168897986744226
usa,investment,monthly,vw_cap,22,1965-03-31,0.0025952988272566
usa,investment,monthly,vw_cap,22,1965-04-30,-0.0103923649168439
usa,investment,monthly,vw_cap,22,1965-05-31,0.00168871450831198
usa,investment,monthly,vw_cap,22,1965-06-30,0.00894049829844003
usa,investment,monthly,vw_cap,22,1965-07-31,0.0021873870855019
usa,investment,monthly,vw_cap,22,1965-08-31,-0.0122092733441342
usa,investment,monthly,vw_cap,22,1965-09-30,-0.00710215994209661
usa,investment,monthly,vw_cap,22,1965-10-31,-0.00699892293197952
usa,investment,monthly,vw_cap,22,1965-11-30,-0.00652478576425766
usa,investment,monthly,vw_cap,22,1965-12-31,-0.00949896681614247
usa,investment,monthly,vw_cap,22,1966-01-31,-0.00350038236887763
usa,investment,monthly,vw_cap,22,1966-02-28,-0.0122920903717401
usa,investment,monthly,vw_cap,22,1966-03-31,0.000944965101819381
usa,investment,monthly,vw_cap,22,1966-04-30,-0.0058342749765661
usa,investment,monthly,vw_cap,22,1966-05-31,0.0119982045854604
usa,investment,monthly,vw_cap,22,1966-06-30,-0.00211774428552907
usa,investment,monthly,vw_cap,22,1966-07-31,0.00848502928550912
usa,investment,monthly,vw_cap,22,1966-08-31,0.0103970393570339
usa,investment,monthly,vw_cap,22,1966-09-30,0.024663223618508
usa,investment,monthly,vw_cap,22,1966-10-31,0.0280431239680181
usa,investment,monthly,vw_cap,22,1966-11-30,-0.0408460162631807
usa,investment,monthly,vw_cap,22,1966-12-31,-0.00121544625724925
usa,investment,monthly,vw_cap,22,1967-01-31,-0.0159979092201918
usa,investment,monthly,vw_cap,22,1967-02-28,-0.0116858112754179
usa,investment,monthly,vw_cap,22,1967-03-31,-0.0177096944778346
usa,investment,monthly,vw_cap,22,1967-04-30,-0.0207595601006454
usa,investment,monthly,vw_cap,22,1967-05-31,-0.00503161826242073
usa,investment,monthly,vw_cap,22,1967-06-30,-0.0192814105115121
usa,investment,monthly,vw_cap,22,1967-07-31,0.00227410672962744
usa,investment,monthly,vw_cap,22,1967-08-31,0.00910348082402932
usa,investment,monthly,vw_cap,22,1967-09-30,-0.00975229851236771
usa,investment,monthly,vw_cap,22,1967-10-31,-0.0159669447138285
usa,investment,monthly,vw_cap,22,1967-11-30,-0.0116176823376752
usa,investment,monthly,vw_cap,22,1967-12-31,0.00574153577810369
usa,investment,monthly,vw_cap,22,1968-01-31,0.0469334558245398
usa,investment,monthly,vw_cap,22,1968-02-29,0.0244824519672328
usa,investment,monthly,vw_cap,22,1968-03-31,-0.0114694142887944
usa,investment,monthly,vw_cap,22,1968-04-30,-0.0339392131713086
usa,investment,monthly,vw_cap,22,1968-05-31,-0.015016944720745
usa,investment,monthly,vw_cap,22,1968-06-30,0.0226148668796401
usa,investment,monthly,vw_cap,22,1968-07-31,0.0270522695540705
usa,investment,monthly,vw_cap,22,1968-08-31,0.00838669795094985
usa,investment,monthly,vw_cap,22,1968-09-30,-0.00142467515562268
usa,investment,monthly,vw_cap,22,1968-10-31,0.016444308148193
usa,investment,monthly,vw_cap,22,1968-11-30,-0.0102199016609832
usa,investment,monthly,vw_cap,22,1968-12-31,0.00682201156199145
usa,investment,monthly,vw_cap,22,1969-01-31,0.0134834620510946
usa,investment,monthly,vw_cap,22,1969-02-28,0.0168587176680291
usa,investment,monthly,vw_cap,22,1969-03-31,0.00191131366644672
usa,investment,monthly,vw_cap,22,1969-04-30,-0.0026630895598009
usa,investment,monthly,vw_cap,22,1969-05-31,0.0052517246177871
usa,investment,monthly,vw_cap,22,1969-06-30,0.0116596108796991
usa,investment,monthly,vw_cap,22,1969-07-31,0.0198707165351793
usa,investment,monthly,vw_cap,22,1969-08-31,-0.0292644031208181
usa,investment,monthly,vw_cap,22,1969-09-30,-0.00562048296590302
usa,investment,monthly,vw_cap,22,1969-10-31,-0.0178117157951847
usa,investment,monthly,vw_cap,22,1969-11-30,0.00268466436400564
usa,investment,monthly,vw_cap,22,1969-12-31,-0.00282028375380214
usa,investment,monthly,vw_cap,22,1970-01-31,0.0264478287917278
usa,investment,monthly,vw_cap,22,1970-02-28,0.0102463085638834
usa,investment,monthly,vw_cap,22,1970-03-31,0.0320737987758967
usa,investment,monthly,vw_cap,22,1970-04-30,0.0538096809201329
usa,investment,monthly,vw_cap,22,1970-05-31,0.0301054263301713
usa,investment,monthly,vw_cap,22,1970-06-30,0.0187144839601838
usa,investment,monthly,vw_cap,22,1970-07-31,0.0114396658880485
usa,investment,monthly,vw_cap,22,1970-08-31,-0.00787306555239912
usa,investment,monthly,vw_cap,22,1970-09-30,-0.0368524070485549
usa,investment,monthly,vw_cap,22,1970-10-31,0.00900842328686267
usa,investment,monthly,vw_cap,22,1970-11-30,0.0101983143373936
usa,investment,monthly,vw_cap,22,1970-12-31,0.00820682615748951
usa,investment,monthly,vw_cap,22,1971-01-31,0.0021636365386429
usa,investment,monthly,vw_cap,22,1971-02-28,-0.0061138453852818
usa,investment,monthly,vw_cap,22,1971-03-31,-0.0158404477241134
usa,investment,monthly,vw_cap,22,1971-04-30,-0.000500605822766869
usa,investment,monthly,vw_cap,22,1971-05-31,-0.00608376104263672
usa,investment,monthly,vw_cap,22,1971-06-30,-0.0171420642461243
usa,investment,monthly,vw_cap,22,1971-07-31,-0.00225741790009423
usa,investment,monthly,vw_cap,22,1971-08-31,0.0136528752105404
usa,investment,monthly,vw_cap,22,1971-09-30,-0.00876094841793903
usa,investment,monthly,vw_cap,22,1971-10-31,-0.00495919844852
usa,investment,monthly,vw_cap,22,1971-11-30,-0.0080889041575687
usa,investment,monthly,vw_cap,22,1971-12-31,-0.00450315754967473
usa,investment,monthly,vw_cap,22,1972-01-31,0.0083875636713462
usa,investment,monthly,vw_cap,22,1972-02-29,-0.013660120647577
usa,investment,monthly,vw_cap,22,1972-03-31,-0.00362427305227221
usa,investment,monthly,vw_cap,22,1972-04-30,-3.51964889433999e-05
usa,investment,monthly,vw_cap,22,1972-05-31,-0.0162231823466259
usa,investment,monthly,vw_cap,22,1972-06-30,-0.0084065191926765
usa,investment,monthly,vw_cap,22,1972-07-31,0.00877293307017841
usa,investment,monthly,vw_cap,22,1972-08-31,0.0235724705625832
usa,investment,monthly,vw_cap,22,1972-09-30,-0.00786201787096719
usa,investment,monthly,vw_cap,22,1972-10-31,0.00736411220535406
usa,investment,monthly,vw_cap,22,1972-11-30,0.0124024322780294
usa,investment,monthly,vw_cap,22,1972-12-31,-0.0162514113545663
usa,investment,monthly,vw_cap,22,1973-01-31,0.00895467174372097
usa,investment,monthly,vw_cap,22,1973-02-28,0.0152998810116309
usa,investment,monthly,vw_cap,22,1973-03-31,0.015306123030892
usa,investment,monthly,vw_cap,22,1973-04-30,0.0316697903961618
usa,investment,monthly,vw_cap,22,1973-05-31,0.00958776335149132
usa,investment,monthly,vw_cap,22,1973-06-30,0.00782509993904411
usa,investment,monthly,vw_cap,22,1973-07-31,-0.0360505410725852
usa,investment,monthly,vw_cap,22,1973-08-31,0.00554343478668429
usa,investment,monthly,vw_cap,22,1973-09-30,0.00497679802128738
usa,investment,monthly,vw_cap,22,1973-10-31,0.0196939086866836
usa,investment,monthly,vw_cap,22,1973-11-30,0.0308971887210539
usa,investment,monthly,vw_cap,22,1973-12-31,0.0154337249162187
usa,investment,monthly,vw_cap,22,1974-01-31,0.0214148222315265
usa,investment,monthly,vw_cap,22,1974-02-28,0.0215908076206605
usa,investment,monthly,vw_cap,22,1974-03-31,-0.000732655462073961
usa,investment,monthly,vw_cap,22,1974-04-30,0.0102010397301836
usa,investment,monthly,vw_cap,22,1974-05-31,-0.00341324514116319
usa,investment,monthly,vw_cap,22,1974-06-30,0.00833026371522584
usa,investment,monthly,vw_cap,22,1974-07-31,0.0270122017475443
usa,investment,monthly,vw_cap,22,1974-08-31,0.0235546351378451
usa,investment,monthly,vw_cap,22,1974-09-30,0.0406944439789559
usa,investment,monthly,vw_cap,22,1974-10-31,-0.0310316468522663
usa,investment,monthly,vw_cap,22,1974-11-30,0.0134474037128183
usa,investment,monthly,vw_cap,22,1974-12-31,0.0144292553633808
usa,investment,monthly,vw_cap,22,1975-01-31,0.0260645689754164
usa,investment,monthly,vw_cap,22,1975-02-28,-0.0146235902828632
usa,investment,monthly,vw_cap,22,1975-03-31,0.000342114962601352
usa,investment,monthly,vw_cap,22,1975-04-30,-0.0179587107632332
usa,investment,monthly,vw_cap,22,1975-05-31,0.00219164916079969
usa,investment,monthly,vw_cap,22,1975-06-30,0.0058675305081182
usa,investment,monthly,vw_cap,22,1975-07-31,0.00821059462948941
usa,investment,monthly,vw_cap,22,1975-08-31,-0.00613461033582158
usa,investment,monthly,vw_cap,22,1975-09-30,0.00597090683843363
usa,investment,monthly,vw_cap,22,1975-10-31,0.0218099852246466
usa,investment,monthly,vw_cap,22,1975-11-30,0.0130848693849533
usa,investment,monthly,vw_cap,22,1975-12-31,0.00463441545683336
usa,investment,monthly,vw_cap,22,1976-01-31,0.0288339614381101
usa,investment,monthly,vw_cap,22,1976-02-29,0.0285214571042776
usa,investment,monthly,vw_cap,22,1976-03-31,0.00101906366895783
usa,investment,monthly,vw_cap,22,1976-04-30,-0.00727506192563067
usa,investment,monthly,vw_cap,22,1976-05-31,-0.0172072633591826
usa,investment,monthly,vw_cap,22,1976-06-30,0.00533301047434985
usa,investment,monthly,vw_cap,22,1976-07-31,0.0131450020248582
usa,investment,monthly,vw_cap,22,1976-08-31,0.00161463252607467
usa,investment,monthly,vw_cap,22,1976-09-30,-0.00230522810274992
usa,investment,monthly,vw_cap,22,1976-10-31,-0.00059506942430546
usa,investment,monthly,vw_cap,22,1976-11-30,0.00383279305682421
usa,investment,monthly,vw_cap,22,1976-12-31,0.0121151856393213
usa,investment,monthly,vw_cap,22,1977-01-31,0.0125375100686074
usa,investment,monthly,vw_cap,22,1977-02-28,0.00324164253261704
usa,investment,monthly,vw_cap,22,1977-03-31,0.00195915255939713
usa,investment,monthly,vw_cap,22,1977-04-30,0.00754185692036057
usa,investment,monthly,vw_cap,22,1977-05-31,0.00543250992610494
usa,investment,monthly,vw_cap,22,1977-06-30,-0.00410766050171632
usa,investment,monthly,vw_cap,22,1977-07-31,0.0043363478796102
usa,investment,monthly,vw_cap,22,1977-08-31,-0.00246535153673863
usa,investment,monthly,vw_cap,22,1977-09-30,-0.00282780576719069
usa,investment,monthly,vw_cap,22,1977-10-31,0.00303529111204847
usa,investment,monthly,vw_cap,22,1977-11-30,0.000346696449105398
usa,investment,monthly,vw_cap,22,1977-12-31,0.00292509381856535
usa,investment,monthly,vw_cap,22,1978-01-31,0.0133025602400599
usa,investment,monthly,vw_cap,22,1978-02-28,0.00280074794686249
usa,investment,monthly,vw_cap,22,1978-03-31,0.00439978664658457
usa,investment,monthly,vw_cap,22,1978-04-30,-0.0118619943252714
usa,investment,monthly,vw_cap,22,1978-05-31,-0.00476911604387795
usa,investment,monthly,vw_cap,22,1978-06-30,-0.00125869525637403
usa,investment,monthly,vw_cap,22,1978-07-31,-0.00321767692117549
usa,investment,monthly,vw_cap,22,1978-08-31,-0.0158702747477429
usa,investment,monthly,vw_cap,22,1978-09-30,0.0105883380988057
usa,investment,monthly,vw_cap,22,1978-10-31,0.0228220428835949
usa,investment,monthly,vw_cap,22,1978-11-30,-0.0116774657271988
usa,investment,monthly,vw_cap,22,1978-12-31,-0.00534095596214992
usa,investment,monthly,vw_cap,22,1979-01-31,0.00967089547629111
usa,investment,monthly,vw_cap,22,1979-02-28,0.0081531926544716
usa,investment,monthly,vw_cap,22,1979-03-31,-0.00902905647069807
usa,investment,monthly,vw_cap,22,1979-04-30,-0.00584000805270775
usa,investment,monthly,vw_cap,22,1979-05-31,0.00929559821756382
usa,investment,monthly,vw_cap,22,1979-06-30,0.0060871273976859
usa,investment,monthly,vw_cap,22,1979-07-31,-0.000874194991335867
usa,investment,monthly,vw_cap,22,1979-08-31,-0.0116944583804764
usa,investment,monthly,vw_cap,22,1979-09-30,-0.000268863843795966
usa,investment,monthly,vw_cap,22,1979-10-31,0.00130157549602796
usa,investment,monthly,vw_cap,22,1979-11-30,-0.0171251825788745
usa,investment,monthly,vw_cap,22,1979-12-31,-0.00602622398069911
usa,investment,monthly,vw_cap,22,1980-01-31,-0.00166474776462218
usa,investment,monthly,vw_cap,22,1980-02-29,-0.00488194731099454
usa,investment,monthly,vw_cap,22,1980-03-31,0.0202529796063987
usa,investment,monthly,vw_cap,22,1980-04-30,0.00512539260177951
usa,investment,monthly,vw_cap,22,1980-05-31,0.00297065166143968
usa,investment,monthly,vw_cap,22,1980-06-30,-0.0131440064963103
usa,investment,monthly,vw_cap,22,1980-07-31,-0.0310625939116476
usa,investment,monthly,vw_cap,22,1980-08-31,-0.0137194732476537
usa,investment,monthly,vw_cap,22,1980-09-30,-0.0222521860381046
usa,investment,monthly,vw_cap,22,1980-10-31,-0.0164685747936588
usa,investment,monthly,vw_cap,22,1980-11-30,-0.059877793865842
usa,investment,monthly,vw_cap,22,1980-12-31,0.0196830937182344
usa,investment,monthly,vw_cap,22,1981-01-31,0.0447599968905525
usa,investment,monthly,vw_cap,22,1981-02-28,0.0173117331251382
usa,investment,monthly,vw_cap,22,1981-03-31,0.0127546837732083
usa,investment,monthly,vw_cap,22,1981-04-30,0.00862399340029021
usa,investment,monthly,vw_cap,22,1981-05-31,-0.00596688169564348
usa,investment,monthly,vw_cap,22,1981-06-30,0.0305200040874212
usa,investment,monthly,vw_cap,22,1981-07-31,-0.0210992670492116
usa,investment,monthly,vw_cap,22,1981-08-31,0.0135812779661645
usa,investment,monthly,vw_cap,22,1981-09-30,0.0281122923736585
usa,investment,monthly,vw_cap,22,1981-10-31,-0.0321872548332071
usa,investment,monthly,vw_cap,22,1981-11-30,0.0108893083689629
usa,investment,monthly,vw_cap,22,1981-12-31,0.0158800865650043
usa,investment,monthly,vw_cap,22,1982-01-31,0.0287709710546779
usa,investment,monthly,vw_cap,22,1982-02-28,0.0431749187300317
usa,investment,monthly,vw_cap,22,1982-03-31,0.0268327680901481
usa,investment,monthly,vw_cap,22,1982-04-30,-0.000559997177304906
usa,investment,monthly,vw_cap,22,1982-05-31,0.00336124174087053
usa,investment,monthly,vw_cap,22,1982-06-30,0.0279358836960214
usa,investment,monthly,vw_cap,22,1982-07-31,0.0226290003765358
usa,investment,monthly,vw_cap,22,1982-08-31,0.000704605900822806
usa,investment,monthly,vw_cap,22,1982-09-30,0.00625607298005986
